,total,objectIDs
7782,27413,209073
7783,27413,209192
7784,27413,219807
7785,27413,219812
7786,27413,212995
7787,27413,219823
7788,27413,221884
7789,27413,221463
7790,27413,219827
7791,27413,222040
7792,27413,221581
7793,27413,219830
7794,27413,223094
7795,27413,222137
7796,27413,188932
7797,27413,188931
7798,27413,188935
7799,27413,188934
7800,27413,188936
7801,27413,188930
7802,27413,188929
7803,27413,189318
7804,27413,189313
7805,27413,189333
7806,27413,189303
7807,27413,189315
7808,27413,189329
7809,27413,189317
7810,27413,189327
7811,27413,189316
7812,27413,189322
7813,27413,189312
7814,27413,189326
7815,27413,189311
7816,27413,189377
7817,27413,189353
7818,27413,189348
7819,27413,189372
7820,27413,189373
7821,27413,189368
7822,27413,189335
7823,27413,189347
7824,27413,189369
7825,27413,189383
7826,27413,189366
7827,27413,189338
7828,27413,189349
7829,27413,189367
7830,27413,189356
7831,27413,189363
7832,27413,189362
7833,27413,189371
7834,27413,189378
7835,27413,189360
7836,27413,189374
7837,27413,189375
7838,27413,189357
7839,27413,189354
7840,27413,189384
7841,27413,189340
7842,27413,189355
7843,27413,189351
7844,27413,189346
7845,27413,189376
7846,27413,189400
7847,27413,189416
7848,27413,189422
7849,27413,189435
7850,27413,189399
7851,27413,189418
7852,27413,189389
7853,27413,189409
7854,27413,189407
7855,27413,189396
7856,27413,189430
7857,27413,189429
7858,27413,189421
7859,27413,189420
7860,27413,189408
7861,27413,189417
7862,27413,189394
7863,27413,189419
7864,27413,189391
7865,27413,189413
7866,27413,189390
7867,27413,189414
7868,27413,189443
7869,27413,189479
7870,27413,189444
7871,27413,189463
7872,27413,189440
7873,27413,189455
7874,27413,189484
7875,27413,189438
7876,27413,189480
7877,27413,189442
7878,27413,189475
7879,27413,189459
7880,27413,189483
7881,27413,189482
7882,27413,189485
7883,27413,189478
7884,27413,189486
7885,27413,189470
7886,27413,189450
7887,27413,189445
7888,27413,189452
7889,27413,189453
7890,27413,189465
7891,27413,189454
7892,27413,189489
7893,27413,189499
7894,27413,189493
7895,27413,189506
7896,27413,189494
7897,27413,189514
7898,27413,189497
7899,27413,189501
7900,27413,189490
7901,27413,189520
7902,27413,189515
7903,27413,189503
7904,27413,189505
7905,27413,189531
7906,27413,189491
7907,27413,189516
7908,27413,189511
7909,27413,189518
7910,27413,189507
7911,27413,189510
7912,27413,189498
7913,27413,189492
7914,27413,189521
7915,27413,189580
7916,27413,189660
7917,27413,189680
7918,27413,189678
7919,27413,189657
7920,27413,189685
7921,27413,189655
7922,27413,189649
7923,27413,189725
7924,27413,189744
7925,27413,189737
7926,27413,189733
7927,27413,189730
7928,27413,189739
7929,27413,189740
7930,27413,189738
7931,27413,189743
7932,27413,189748
7933,27413,189558
7934,27413,189565
7935,27413,189557
7936,27413,189571
7937,27413,189585
7938,27413,189563
7939,27413,189582
7940,27413,189588
7941,27413,189581
7942,27413,189583
7943,27413,189576
7944,27413,189566
7945,27413,189628
7946,27413,189616
7947,27413,189639
7948,27413,189633
7949,27413,189606
7950,27413,189601
7951,27413,189621
7952,27413,189609
7953,27413,189638
7954,27413,189620
7955,27413,189623
7956,27413,189612
7957,27413,189604
7958,27413,189602
7959,27413,189615
7960,27413,189630
7961,27413,189597
7962,27413,189624
7963,27413,189608
7964,27413,189641
7965,27413,189642
7966,27413,189605
7967,27413,189594
7968,27413,189634
7969,27413,189636
7970,27413,189635
7971,27413,189629
7972,27413,189627
7973,27413,189622
7974,27413,189626
7975,27413,189619
7976,27413,189613
7977,27413,189603
7978,27413,189610
7979,27413,189611
7980,27413,189599
7981,27413,189675
7982,27413,189665
7983,27413,189668
7984,27413,189686
7985,27413,189687
7986,27413,189654
7987,27413,189696
7988,27413,189658
7989,27413,189676
7990,27413,189646
7991,27413,189669
7992,27413,189561
7993,27413,189578
7994,27413,189577
7995,27413,189592
7996,27413,202106
7997,27413,201992
7998,27413,202100
7999,27413,202097
8000,27413,194434
8001,27413,195320
8002,27413,195064
8003,27413,193989
8004,27413,193977
8005,27413,193991
8006,27413,193984
8007,27413,194149
8008,27413,193927
8009,27413,193936
8010,27413,193973
8011,27413,193858
8012,27413,193880
8013,27413,193898
8014,27413,193228
8015,27413,193230
8016,27413,193233
8017,27413,193231
8018,27413,193240
8019,27413,193232
8020,27413,193495
8021,27413,193212
8022,27413,193213
8023,27413,193219
8024,27413,193218
8025,27413,193214
8026,27413,193222
8027,27413,193221
8028,27413,193220
8029,27413,193688
8030,27413,193731
8031,27413,193811
8032,27413,193781
8033,27413,193824
8034,27413,192400
8035,27413,105686
8036,27413,825982
8037,27413,825825
8038,27413,157334
8039,27413,190448
8040,27413,190450
8041,27413,191059
8042,27413,191052
8043,27413,191053
8044,27413,191055
8045,27413,191056
8046,27413,191058
8047,27413,191054
8048,27413,191057
8049,27413,189797
8050,27413,189780
8051,27413,189793
8052,27413,189767
8053,27413,189750
8054,27413,189787
8055,27413,189751
8056,27413,189753
8057,27413,189845
8058,27413,189835
8059,27413,189806
8060,27413,189825
8061,27413,189834
8062,27413,189843
8063,27413,189808
8064,27413,189809
8065,27413,189807
8066,27413,189838
8067,27413,189836
8068,27413,189815
8069,27413,189803
8070,27413,189798
8071,27413,189948
8072,27413,189983
8073,27413,189972
8074,27413,189996
8075,27413,189991
8076,27413,189992
8077,27413,189966
8078,27413,189979
8079,27413,189980
8080,27413,189984
8081,27413,189993
8082,27413,189964
8083,27413,189967
8084,27413,189951
8085,27413,189970
8086,27413,189974
8087,27413,189952
8088,27413,190046
8089,27413,190039
8090,27413,190010
8091,27413,190023
8092,27413,190000
8093,27413,190004
8094,27413,189999
8095,27413,190032
8096,27413,190017
8097,27413,190019
8098,27413,190045
8099,27413,190015
8100,27413,190060
8101,27413,190066
8102,27413,190049
8103,27413,190068
8104,27413,190054
8105,27413,190085
8106,27413,190061
8107,27413,190050
8108,27413,190110
8109,27413,190125
8110,27413,190101
8111,27413,190111
8112,27413,190112
8113,27413,190118
8114,27413,190119
8115,27413,190196
8116,27413,190173
8117,27413,190174
8118,27413,190157
8119,27413,190161
8120,27413,190179
8121,27413,190187
8122,27413,190176
8123,27413,190154
8124,27413,190191
8125,27413,190163
8126,27413,190165
8127,27413,190216
8128,27413,190222
8129,27413,190241
8130,27413,190234
8131,27413,190230
8132,27413,190219
8133,27413,190223
8134,27413,190207
8135,27413,190218
8136,27413,189889
8137,27413,189854
8138,27413,189849
8139,27413,189866
8140,27413,189863
8141,27413,189890
8142,27413,189873
8143,27413,189887
8144,27413,189864
8145,27413,189851
8146,27413,189936
8147,27413,189941
8148,27413,189940
8149,27413,189931
8150,27413,189917
8151,27413,189916
8152,27413,189924
8153,27413,189901
8154,27413,189908
8155,27413,189903
8156,27413,189929
8157,27413,189938
8158,27413,189947
8159,27413,189918
8160,27413,189912
8161,27413,189933
8162,27413,189944
8163,27413,189930
8164,27413,189914
8165,27413,189915
8166,27413,189910
8167,27413,190379
8168,27413,190368
8169,27413,190363
8170,27413,190378
8171,27413,190359
8172,27413,190370
8173,27413,190380
8174,27413,190393
8175,27413,190376
8176,27413,190375
8177,27413,190388
8178,27413,190382
8179,27413,190373
8180,27413,190352
8181,27413,190377
8182,27413,190386
8183,27413,190371
8184,27413,190385
8185,27413,190362
8186,27413,190430
8187,27413,190413
8188,27413,190429
8189,27413,190276
8190,27413,190271
8191,27413,190278
8192,27413,190251
8193,27413,190284
8194,27413,190283
8195,27413,190274
8196,27413,190265
8197,27413,190295
8198,27413,190252
8199,27413,190289
8200,27413,190269
8201,27413,190279
8202,27413,190286
8203,27413,190281
8204,27413,190294
8205,27413,190259
8206,27413,190287
8207,27413,190277
8208,27413,190314
8209,27413,190339
8210,27413,190301
8211,27413,190332
8212,27413,190343
8213,27413,236794
8214,27413,236787
8215,27413,236735
8216,27413,237965
8217,27413,238013
8218,27413,238011
8219,27413,238587
8220,27413,238015
8221,27413,238870
8222,27413,239160
8223,27413,239209
8224,27413,239225
8225,27413,79192
8226,27413,79384
8227,27413,80274
8228,27413,478786
8229,27413,478785
8230,27413,478784
8231,27413,478776
8232,27413,210270
8233,27413,210271
8234,27413,210274
8235,27413,186723
8236,27413,186753
8237,27413,186765
8238,27413,186746
8239,27413,186747
8240,27413,186745
8241,27413,825964
8242,27413,205504
8243,27413,469835
8244,27413,469824
8245,27413,25926
8246,27413,26690
8247,27413,175017
8248,27413,175269
8249,27413,110336
8250,27413,464362
8251,27413,25082
8252,27413,464159
8253,27413,467475
8254,27413,467470
8255,27413,226333
8256,27413,198261
8257,27413,198153
8258,27413,198137
8259,27413,198143
8260,27413,198138
8261,27413,198139
8262,27413,198202
8263,27413,198154
8264,27413,198198
8265,27413,198205
8266,27413,198248
8267,27413,198224
8268,27413,198245
8269,27413,464293
8270,27413,467481
8271,27413,464065
8272,27413,464153
8273,27413,464008
8274,27413,463918
8275,27413,209619
8276,27413,223050
8277,27413,223049
8278,27413,223056
8279,27413,209621
8280,27413,209622
8281,27413,209580
8282,27413,209582
8283,27413,209586
8284,27413,209614
8285,27413,209587
8286,27413,209593
8287,27413,209610
8288,27413,209581
8289,27413,209606
8290,27413,209595
8291,27413,209591
8292,27413,209603
8293,27413,209601
8294,27413,209583
8295,27413,209615
8296,27413,209612
8297,27413,209608
8298,27413,209609
8299,27413,209618
8300,27413,209589
8301,27413,209613
8302,27413,209616
8303,27413,209585
8304,27413,27558
8305,27413,238588
8306,27413,239158
8307,27413,15405
8308,27413,15403
8309,27413,15407
8310,27413,15402
8311,27413,15404
8312,27413,15406
8313,27413,467605
8314,27413,467606
8315,27413,467619
8316,27413,204453
8317,27413,204775
8318,27413,196999
8319,27413,196997
8320,27413,196994
8321,27413,197174
8322,27413,196995
8323,27413,199503
8324,27413,198985
8325,27413,201830
8326,27413,202023
8327,27413,202022
8328,27413,201832
8329,27413,202939
8330,27413,202763
8331,27413,218835
8332,27413,218849
8333,27413,218845
8334,27413,218838
8335,27413,218990
8336,27413,218842
8337,27413,218846
8338,27413,218847
8339,27413,218836
8340,27413,219641
8341,27413,219030
8342,27413,219124
8343,27413,219675
8344,27413,219667
8345,27413,219363
8346,27413,219680
8347,27413,219621
8348,27413,220510
8349,27413,220346
8350,27413,220193
8351,27413,219873
8352,27413,220131
8353,27413,220184
8354,27413,220398
8355,27413,220123
8356,27413,219867
8357,27413,220058
8358,27413,220436
8359,27413,219872
8360,27413,220183
8361,27413,220547
8362,27413,219868
8363,27413,219865
8364,27413,219829
8365,27413,220396
8366,27413,220142
8367,27413,220431
8368,27413,220418
8369,27413,219871
8370,27413,220570
8371,27413,220783
8372,27413,220607
8373,27413,220643
8374,27413,220649
8375,27413,220713
8376,27413,220647
8377,27413,221512
8378,27413,221344
8379,27413,221702
8380,27413,221634
8381,27413,218557
8382,27413,218803
8383,27413,218760
8384,27413,218810
8385,27413,218767
8386,27413,218799
8387,27413,218771
8388,27413,218761
8389,27413,218811
8390,27413,218784
8391,27413,218800
8392,27413,218765
8393,27413,218798
8394,27413,218815
8395,27413,218808
8396,27413,218797
8397,27413,221620
8398,27413,221680
8399,27413,221215
8400,27413,221803
8401,27413,221801
8402,27413,222840
8403,27413,221802
8404,27413,221804
8405,27413,844414
8406,27413,227604
8407,27413,187608
8408,27413,187430
8409,27413,206678
8410,27413,207969
8411,27413,208584
8412,27413,207558
8413,27413,227279
8414,27413,221627
8415,27413,223098
8416,27413,217200
8417,27413,226356
8418,27413,226448
8419,27413,222292
8420,27413,226508
8421,27413,227259
8422,27413,199863
8423,27413,198723
8424,27413,198716
8425,27413,201827
8426,27413,201828
8427,27413,202937
8428,27413,202931
8429,27413,202940
8430,27413,202934
8431,27413,202935
8432,27413,202938
8433,27413,193681
8434,27413,194009
8435,27413,194015
8436,27413,195638
8437,27413,196725
8438,27413,196734
8439,27413,196735
8440,27413,193301
8441,27413,194420
8442,27413,193299
8443,27413,196714
8444,27413,196407
8445,27413,199826
8446,27413,189562
8447,27413,189584
8448,27413,189575
8449,27413,189564
8450,27413,189731
8451,27413,189598
8452,27413,189820
8453,27413,190065
8454,27413,189568
8455,27413,189481
8456,27413,189477
8457,27413,189650
8458,27413,189741
8459,27413,189994
8460,27413,189831
8461,27413,189502
8462,27413,189572
8463,27413,189726
8464,27413,189702
8465,27413,189752
8466,27413,189998
8467,27413,189618
8468,27413,189579
8469,27413,189790
8470,27413,190055
8471,27413,189754
8472,27413,189509
8473,27413,189573
8474,27413,189765
8475,27413,189653
8476,27413,189591
8477,27413,189496
8478,27413,189839
8479,27413,190014
8480,27413,189593
8481,27413,189766
8482,27413,189574
8483,27413,190013
8484,27413,189855
8485,27413,189659
8486,27413,189871
8487,27413,189701
8488,27413,189772
8489,27413,189734
8490,27413,190036
8491,27413,189595
8492,27413,189736
8493,27413,190095
8494,27413,190184
8495,27413,190296
8496,27413,190242
8497,27413,190270
8498,27413,190351
8499,27413,190360
8500,27413,190198
8501,27413,190254
8502,27413,190208
8503,27413,190372
8504,27413,190170
8505,27413,190113
8506,27413,190117
8507,27413,190192
8508,27413,190282
8509,27413,190349
8510,27413,190238
8511,27413,190307
8512,27413,190357
8513,27413,190240
8514,27413,190331
8515,27413,190155
8516,27413,190264
8517,27413,190398
8518,27413,190267
8519,27413,189364
8520,27413,189392
8521,27413,189300
8522,27413,189365
8523,27413,189336
8524,27413,189469
8525,27413,189476
8526,27413,189337
8527,27413,189393
8528,27413,189343
8529,27413,189401
8530,27413,189415
8531,27413,189431
8532,27413,189379
8533,27413,189331
8534,27413,189382
8535,27413,189406
8536,27413,189466
8537,27413,189437
8538,27413,189359
8539,27413,189402
8540,27413,189332
8541,27413,189385
8542,27413,189358
8543,27413,189334
8544,27413,189441
8545,27413,189403
8546,27413,186452
8547,27413,187263
8548,27413,187266
8549,27413,191169
8550,27413,193262
8551,27413,193266
8552,27413,192755
8553,27413,193267
8554,27413,193261
8555,27413,192766
8556,27413,193263
8557,27413,193264
8558,27413,193265
8559,27413,193310
8560,27413,188496
8561,27413,188948
8562,27413,188949
8563,27413,188476
8564,27413,205711
8565,27413,205771
8566,27413,210154
8567,27413,210093
8568,27413,211464
8569,27413,209201
8570,27413,212490
8571,27413,212538
8572,27413,212890
8573,27413,212945
8574,27413,212962
8575,27413,212893
8576,27413,212677
8577,27413,212896
8578,27413,212983
8579,27413,212946
8580,27413,212931
8581,27413,212900
8582,27413,213181
8583,27413,213240
8584,27413,213072
8585,27413,213488
8586,27413,213506
8587,27413,213835
8588,27413,213217
8589,27413,213177
8590,27413,213540
8591,27413,213003
8592,27413,213004
8593,27413,213106
8594,27413,213915
8595,27413,213923
8596,27413,213294
8597,27413,213051
8598,27413,218146
8599,27413,218117
8600,27413,218287
8601,27413,218209
8602,27413,218206
8603,27413,218223
8604,27413,218306
8605,27413,218198
8606,27413,218299
8607,27413,218320
8608,27413,218329
8609,27413,218319
8610,27413,218334
8611,27413,218333
8612,27413,218202
8613,27413,218286
8614,27413,218336
8615,27413,218293
8616,27413,218289
8617,27413,218288
8618,27413,218197
8619,27413,213973
8620,27413,213977
8621,27413,213967
8622,27413,214177
8623,27413,213974
8624,27413,213949
8625,27413,213982
8626,27413,214596
8627,27413,214571
8628,27413,214594
8629,27413,214628
8630,27413,214592
8631,27413,214632
8632,27413,214635
8633,27413,216851
8634,27413,217191
8635,27413,217132
8636,27413,217204
8637,27413,217073
8638,27413,217208
8639,27413,216967
8640,27413,217045
8641,27413,217056
8642,27413,217128
8643,27413,217217
8644,27413,216868
8645,27413,217147
8646,27413,217065
8647,27413,217046
8648,27413,217153
8649,27413,217158
8650,27413,217207
8651,27413,217011
8652,27413,217189
8653,27413,217131
8654,27413,217159
8655,27413,217164
8656,27413,217210
8657,27413,217270
8658,27413,217266
8659,27413,217315
8660,27413,217318
8661,27413,217365
8662,27413,217283
8663,27413,215224
8664,27413,215201
8665,27413,215690
8666,27413,215624
8667,27413,215673
8668,27413,215319
8669,27413,215317
8670,27413,215648
8671,27413,215647
8672,27413,215322
8673,27413,215209
8674,27413,215677
8675,27413,215275
8676,27413,215628
8677,27413,215545
8678,27413,215693
8679,27413,216195
8680,27413,216400
8681,27413,216340
8682,27413,216258
8683,27413,216252
8684,27413,216339
8685,27413,216332
8686,27413,216551
8687,27413,216557
8688,27413,216801
8689,27413,216554
8690,27413,216679
8691,27413,216570
8692,27413,216808
8693,27413,216717
8694,27413,216458
8695,27413,216412
8696,27413,216714
8697,27413,216806
8698,27413,216473
8699,27413,216401
8700,27413,216531
8701,27413,216569
8702,27413,189308
8703,27413,228925
8704,27413,230893
8705,27413,229440
8706,27413,228727
8707,27413,238009
8708,27413,238010
8709,27413,236637
8710,27413,238014
8711,27413,232180
8712,27413,238012
8713,27413,238016
8714,27413,221642
8715,27413,462773
8716,27413,462787
8717,27413,464382
8718,27413,464384
8719,27413,464355
8720,27413,464393
8721,27413,464394
8722,27413,464359
8723,27413,464465
8724,27413,464484
8725,27413,464477
8726,27413,464493
8727,27413,464488
8728,27413,464491
8729,27413,464213
8730,27413,464255
